,MTaylor(with new sparse)
0,511.8615520000458
1,501.8578281402588
2,507.75209069252014
3,512.5228190422058
4,532.4495847225189
5,498.22278356552124
6,499.1126046180725
7,497.1818833351135
8,497.7799971103668
9,497.86716866493225
