,MTaylor(with new sparse)
0,5624.845765113831
1,5380.248328208923
2,5379.897150993347
3,5473.785658121109
4,5521.514731168747
5,5509.7175052165985
6,5514.879447460175
7,5422.591860532761
8,5502.498274564743
9,5319.19572353363
