,MTaylor(with new sparse)
0,2249.677187681198
1,2256.9775207042694
2,2199.680152654648
3,1881.1259484291077
4,2368.6465554237366
5,1999.881376504898
6,2103.004880666733
7,2106.3917138576508
8,1971.529685497284
9,2206.03479719162
