,MTaylor(with new sparse)
0,153.94357228279114
0,151.75312304496765
1,153.12781357765198
2,153.9828176498413
3,154.1138093471527
4,155.04193592071533
5,151.58792328834534
6,148.82375288009644
7,154.55435633659363
8,152.84145736694336
