r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
8.400874733924865723e-01,8.400874733924865723e-01,1.472641378641128540e-01,4.905208051204681396e-01,1.569900035858154297e+01,1.353999996185302734e+01,-1.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+01,1.000000000000000000e+03,5.000000000000000000e+01,1.994131207466125488e+00,1.940975069999694824e+00,4.740000069141387939e-01,0.000000000000000000e+00,3.984024524688720703e-01,1.612811088562011719e+00,1.000000000000000000e+03
