BestFit,WorstFit,MeanFit,Longest,shortest,MeanLength,SelectedLable
0.0,1.4909228086471558,1.1213227063417435,50,1,17.78125,3
0.0,1.4909228086471558,1.1706952853128314,50,1,17.78125,1
0.0,1.4909228086471558,1.121230342425406,50,1,17.78125,1
0.0,1.4909228086471558,1.1517716841772199,50,1,17.78125,3
0.0,1.4909228086471558,1.1560494927689433,50,1,17.78125,1
0.0,1.4909228086471558,1.1201150948181748,50,1,17.78125,3
0.0,1.4909228086471558,1.1490898448973894,50,1,17.78125,3
0.0,1.4909228086471558,1.1484869727864861,50,1,17.78125,1
0.0,1.4909228086471558,1.1632969677448273,50,1,17.78125,1
0.0,1.4909228086471558,1.1210828525945544,50,1,17.78125,1
0.0,1.4909228086471558,1.1099530383944511,50,1,17.78125,3
0.0,1.4909228086471558,1.1439770059660077,50,1,17.78125,3
0.0,1.4909228086471558,1.132462208159268,50,1,17.78125,1
0.0,1.4909228086471558,1.1359418705105782,50,1,17.78125,3
0.0,1.4909228086471558,1.1484800204634666,50,1,17.78125,3
0.0,1.4909228086471558,1.1400148998945951,50,1,17.78125,3
0.0,1.4909228086471558,1.1357471738010645,50,1,17.78125,3
0.0,1.4909228086471558,1.1486418014392257,50,1,17.78125,1
0.0,1.4909228086471558,1.1369222244247794,50,1,17.78125,1
0.0,1.4909228086471558,1.1488784216344357,50,1,17.78125,3
0.0,1.4909228086471558,1.1396648129448295,50,1,17.78125,1
0.0,1.4909228086471558,1.1477305125445127,50,1,17.78125,3
0.0,1.4909228086471558,1.1594278262928128,50,1,17.78125,1
0.0,1.4909228086471558,1.0985615188255906,50,1,17.78125,3
0.0,1.4909228086471558,1.129039947874844,50,1,17.78125,3
0.0,1.4909228086471558,1.167395245283842,50,1,17.78125,3
0.0,1.4909228086471558,1.1519490126520395,50,1,17.78125,3
0.0,1.4909228086471558,1.155750541947782,50,1,17.78125,3
0.0,1.4909228086471558,1.1397119611501694,50,1,17.78125,1
0.0,1.4909228086471558,1.1059203511103988,50,1,17.78125,3
0.0,1.4909228086471558,1.1447901353240013,50,1,17.78125,3
0.0,1.4909228086471558,1.139923750422895,50,1,17.78125,3
0.0,1.4909228086471558,1.1017217114567757,50,1,17.78125,3
0.0,1.4909228086471558,1.1795545108616352,50,1,17.78125,3
0.0,1.4909228086471558,1.1014814702793956,50,1,17.78125,3
0.0,1.4909228086471558,1.1520666303113103,50,1,17.78125,1
0.0,1.4909228086471558,1.1286806864663959,50,1,17.78125,1
0.0,1.4909228086471558,1.1358487932011485,50,1,17.78125,3
0.0,1.4909228086471558,1.16713485121727,50,1,17.78125,3
0.0,1.4909228086471558,1.13139624055475,50,1,17.78125,3
0.0,1.4909228086471558,1.1645388826727867,50,1,17.78125,1
0.0,1.4909228086471558,1.1138929026201367,50,1,17.78125,3
0.0,1.4909228086471558,1.1241463255137205,50,1,17.78125,3
0.0,1.4909228086471558,1.1249750023707747,50,1,17.78125,1
0.0,1.4909228086471558,1.136631882749498,50,1,17.78125,3
0.0,1.4909228086471558,1.1438776282593608,50,1,17.78125,3
0.0,1.4909228086471558,1.1602487480267882,50,1,17.78125,3
0.0,1.4909228086471558,1.1560104992240667,50,1,17.78125,3
0.0,1.4909228086471558,1.1558740753680468,50,1,17.78125,3
0.0,1.4909228086471558,1.163584758527577,50,1,17.78125,3
0.0,1.4909228086471558,1.1483078626915812,50,1,17.78125,3
0.0,1.4909228086471558,1.1255268407985568,50,1,17.78125,3
0.0,1.4909228086471558,1.1334080286324024,50,1,17.78125,3
0.0,1.4909228086471558,1.1279474003240466,50,1,17.78125,3
0.0,1.4909228086471558,1.152333339676261,50,1,17.78125,3
0.0,1.4909228086471558,1.1206644279882312,50,1,17.78125,3
0.0,1.4909228086471558,1.1249143090099096,50,1,17.78125,3
0.0,1.4909228086471558,1.1540865441784263,50,1,17.78125,3
0.0,1.4909228086471558,1.121563719585538,50,1,17.78125,1
0.0,1.4909228086471558,1.1362855294719338,50,1,17.78125,3
0.0,1.4909228086471558,1.1446541883051395,50,1,17.78125,3
0.0,1.4909228086471558,1.1600046744570136,50,1,17.78125,3
0.0,1.4909228086471558,1.1319235991686583,50,1,17.78125,3
0.0,1.4909228086471558,1.14717953838408,50,1,17.78125,3
0.0,1.4909228086471558,1.1249156398698688,50,1,17.78125,3
0.0,1.4909228086471558,1.1291259983554482,50,1,17.78125,1
0.0,1.4909228086471558,1.1370123540982604,50,1,17.78125,3
0.0,1.4909228086471558,1.1282449485734105,50,1,17.78125,3
0.0,1.4909228086471558,1.1320907697081566,50,1,17.78125,3
0.0,1.4909228086471558,1.1639979043975472,50,1,17.78125,1
0.0,1.4909228086471558,1.1049604574218392,50,1,17.78125,3
0.0,1.4909228086471558,1.148576577194035,50,1,17.78125,3
0.0,1.4909228086471558,1.1586666172370315,50,1,17.78125,3
0.0,1.4909228086471558,1.1257048826664686,50,1,17.78125,3
0.0,1.4909228086471558,1.1549759693443775,50,1,17.78125,3
0.0,1.4909228086471558,1.1292863050475717,50,1,17.78125,3
0.0,1.4909228086471558,1.1487196804955602,50,1,17.78125,3
0.0,1.4909228086471558,1.135748085565865,50,1,17.78125,3
0.0,1.4909228086471558,1.1405337369069457,50,1,17.78125,3
0.0,1.4909228086471558,1.1439151298254728,50,1,17.78125,3
0.0,1.4909228086471558,1.1322827143594623,50,1,17.78125,3
0.0,1.4909228086471558,1.143770624883473,50,1,17.78125,3
0.0,1.4909228086471558,1.1488657500594854,50,1,17.78125,3
0.0,1.4909228086471558,1.1054578544571996,50,1,17.78125,3
0.0,1.4909228086471558,1.1399332331493497,50,1,17.78125,3
0.0,1.4909228086471558,1.1481557097285986,50,1,17.78125,3
0.0,1.4909228086471558,1.163780708797276,50,1,17.78125,1
0.0,1.4909228086471558,1.1451047090813518,50,1,17.78125,3
0.0,1.4909228086471558,1.1563341896981,50,1,17.78125,3
0.0,1.4909228086471558,1.168283668346703,50,1,17.78125,3
0.0,1.4909228086471558,1.1250689746811986,50,1,17.78125,1
0.0,1.4909228086471558,1.1596919717267156,50,1,17.78125,1
0.0,1.4909228086471558,1.1446609906852245,50,1,17.78125,3
0.0,1.4909228086471558,1.1329004056751728,50,1,17.78125,1
0.0,1.4909228086471558,1.1401233421638608,50,1,17.78125,1
0.0,1.4909228086471558,1.1521654976531863,50,1,17.78125,1
0.0,1.4909228086471558,1.1142463209107518,50,1,17.78125,1
0.0,1.4909228086471558,1.1252593537792563,50,1,17.78125,3
0.0,1.4909228086471558,1.1176388375461102,50,1,17.78125,3
0.0,1.4909228086471558,1.1636664420366287,50,1,17.78125,3
0.0,1.4909228086471558,1.0941263381391764,50,1,17.78125,3
0.0,1.4909228086471558,1.1256477553397417,50,1,17.78125,3
0.0,1.4909228086471558,1.1374837923794985,50,1,17.78125,3
0.0,1.4909228086471558,1.1248265467584133,50,1,17.78125,3
0.0,1.4909228086471558,1.1517552826553583,50,1,17.78125,3
0.0,1.4909228086471558,1.1065410980954766,50,1,17.78125,3
0.0,1.4909228086471558,1.133283312432468,50,1,17.78125,3
0.0,1.4909228086471558,1.1088082268834114,50,1,17.78125,3
0.0,1.4909228086471558,1.148136306554079,50,1,17.78125,3
0.0,1.4909228086471558,1.1104356870055199,50,1,17.78125,3
0.0,1.4909228086471558,1.13978735730052,50,1,17.78125,3
0.0,1.4909228086471558,1.120831341482699,50,1,17.78125,3
0.0,1.4909228086471558,1.1317356415092945,50,1,17.78125,3
0.0,1.4909228086471558,1.132025871425867,50,1,17.78125,3
0.0,1.4909228086471558,1.130052269436419,50,1,17.78125,3
0.0,1.4909228086471558,1.128339578397572,50,1,17.78125,3
0.0,1.4909228086471558,1.1366954166442156,50,1,17.78125,1
0.0,1.4909228086471558,1.1443539811298251,50,1,17.78125,3
0.0,1.4909228086471558,1.1410191329196095,50,1,17.78125,3
0.0,1.4909228086471558,1.1249649906530976,50,1,17.78125,3
0.0,1.4909228086471558,1.1063005477190018,50,1,17.78125,3
0.0,1.4909228086471558,1.1251077307388186,50,1,17.78125,3
0.0,1.4909228086471558,1.16708267852664,50,1,17.78125,3
0.0,1.4909228086471558,1.1409130794927478,50,1,17.78125,1
0.0,1.4909228086471558,1.1045345682650805,50,1,17.78125,1
0.0,1.4909228086471558,1.1521147275343537,50,1,17.78125,1
0.0,1.4909228086471558,1.1470313081517816,50,1,17.78125,1
0.0,1.4909228086471558,1.144480936229229,50,1,17.78125,3
0.0,1.4909228086471558,1.1600322471931577,50,1,17.78125,3
0.0,1.4909228086471558,1.143621515482664,50,1,17.78125,3
0.0,1.4909228086471558,1.1164136156439781,50,1,17.78125,3
0.0,1.4909228086471558,1.1405844185501337,50,1,17.78125,3
0.0,1.4909228086471558,1.12900794390589,50,1,17.78125,1
0.0,1.4909228086471558,1.13975665345788,50,1,17.78125,3
0.0,1.4909228086471558,1.1394522786140442,50,1,17.78125,3
0.0,1.4909228086471558,1.1597265610471368,50,1,17.78125,3
0.0,1.4909228086471558,1.1285819103941321,50,1,17.78125,3
0.0,1.4909228086471558,1.1635815193876624,50,1,17.78125,3
0.0,1.4909228086471558,1.1209138073027134,50,1,17.78125,3
0.0,1.4909228086471558,1.144567427225411,50,1,17.78125,3
0.0,1.4909228086471558,1.1406431272625923,50,1,17.78125,3
0.0,1.4909228086471558,1.1334101054817438,50,1,17.78125,3
0.0,1.4909228086471558,1.1284846076741815,50,1,17.78125,3
0.0,1.4909228086471558,1.129089335910976,50,1,17.78125,1
0.0,1.4909228086471558,1.1448562201112509,50,1,17.78125,3
0.0,1.4909228086471558,1.1252274215221405,50,1,17.78125,3
0.0,1.4909228086471558,1.1635600188747048,50,1,17.78125,1
0.0,1.4909228086471558,1.15159803442657,50,1,17.78125,1
0.0,1.4909228086471558,1.1256301924586296,50,1,17.78125,3
0.0,1.4909228086471558,1.1478971764445305,50,1,17.78125,3
0.0,1.4909228086471558,1.138042351230979,50,1,17.78125,1
0.0,1.4909228086471558,1.1367324441671371,50,1,17.78125,3
0.0,1.4909228086471558,1.1409328486770391,50,1,17.78125,1
0.0,1.4909228086471558,1.1170213827863336,50,1,17.78125,3
0.0,1.4909228086471558,1.136784547008574,50,1,17.78125,3
0.0,1.4909228086471558,1.1283678812906146,50,1,17.78125,3
0.0,1.4909228086471558,1.1513222213834524,50,1,17.78125,3
0.0,1.4909228086471558,1.124754005111754,50,1,17.78125,3
0.0,1.4909228086471558,1.148450693115592,50,1,17.78125,3
0.0,1.4909228086471558,1.1289007756859064,50,1,17.78125,3
0.0,1.4909228086471558,1.1133538139984012,50,1,17.78125,3
0.0,1.4909228086471558,1.0980767225846648,50,1,17.78125,3
0.0,1.4909228086471558,1.1327979872003198,50,1,17.78125,1
0.0,1.4909228086471558,1.1365708094090223,50,1,17.78125,3
0.0,1.4909228086471558,1.1243281876668334,50,1,17.78125,3
0.0,1.4909228086471558,1.1482966104522347,50,1,17.78125,3
0.0,1.4909228086471558,1.1240990310907364,50,1,17.78125,1
0.0,1.4909228086471558,1.1523677287623286,50,1,17.78125,1
0.0,1.4909228086471558,1.1405379613861442,50,1,17.78125,3
0.0,1.4909228086471558,1.1255576303228736,50,1,17.78125,3
0.0,1.4909228086471558,1.1212547738105059,50,1,17.78125,1
0.0,1.4909228086471558,1.144368363544345,50,1,17.78125,1
0.0,1.4909228086471558,1.1123570250347257,50,1,17.78125,3
0.0,1.4909228086471558,1.1636776365339756,50,1,17.78125,3
0.0,1.4909228086471558,1.1361522562801838,50,1,17.78125,3
0.0,1.4909228086471558,1.1090922867879272,50,1,17.78125,3
0.0,1.4909228086471558,1.1444727266207337,50,1,17.78125,3
0.0,1.4909228086471558,1.1523044323548675,50,1,17.78125,3
0.0,1.4909228086471558,1.1213666377589107,50,1,17.78125,3
0.0,1.4909228086471558,1.1488044019788504,50,1,17.78125,3
0.0,1.4909228086471558,1.1634498862549663,50,1,17.78125,3
0.0,1.4909228086471558,1.133115978911519,50,1,17.78125,1
0.0,1.4909228086471558,1.1478779688477516,50,1,17.78125,3
0.0,1.4909228086471558,1.1247315015643835,50,1,17.78125,1
0.0,1.4909228086471558,1.159863892942667,50,1,17.78125,3
0.0,1.4909228086471558,1.1136828623712063,50,1,17.78125,3
0.0,1.4909228086471558,1.1555699370801449,50,1,17.78125,3
0.0,1.4909228086471558,1.1101571265608072,50,1,17.78125,3
0.0,1.4909228086471558,1.140617405064404,50,1,17.78125,3
0.0,1.4909228086471558,1.12865408975631,50,1,17.78125,3
0.0,1.4909228086471558,1.156122637912631,50,1,17.78125,3
0.0,1.4909228086471558,1.135918295942247,50,1,17.78125,3
0.0,1.4909228086471558,1.16777238342911,50,1,17.78125,3
0.0,1.4909228086471558,1.1287513207644224,50,1,17.78125,3
0.0,1.4909228086471558,1.1560028726235032,50,1,17.78125,3
0.0,1.4909228086471558,1.1329097971320152,50,1,17.78125,3
0.0,1.4909228086471558,1.1354504460468888,50,1,17.78125,3
0.0,1.4909228086471558,1.1402220260351896,50,1,17.78125,3
0.0,1.4909228086471558,1.1675499994307756,50,1,17.78125,3
0.0,1.4909228086471558,1.1315032467246056,50,1,17.78125,3
0.0,1.4909228086471558,1.1293671522289515,50,1,17.78125,3
0.0,1.4909228086471558,1.1401642998680472,50,1,17.78125,3
0.0,1.4909228086471558,1.14425453171134,50,1,17.78125,3
0.0,1.4909228086471558,1.139597619883716,50,1,17.78125,3
0.0,1.4909228086471558,1.1055153058841825,50,1,17.78125,1
0.0,1.4909228086471558,1.1477779354900122,50,1,17.78125,1
0.0,1.4909228086471558,1.090092048048973,50,1,17.78125,3
0.0,1.4909228086471558,1.1018245844170451,50,1,17.78125,3
0.0,1.4909228086471558,1.159318926744163,50,1,17.78125,3
0.0,1.4909228086471558,1.1599065829068422,50,1,17.78125,3
0.0,1.4909228086471558,1.1402573976665735,50,1,17.78125,3
0.0,1.4909228086471558,1.164028100669384,50,1,17.78125,3
0.0,1.4909228086471558,1.1285848785191774,50,1,17.78125,3
0.0,1.4909228086471558,1.1128596095368266,50,1,17.78125,3
0.0,1.4909228086471558,1.1091410173103213,50,1,17.78125,3
0.0,1.4909228086471558,1.1515973396599293,50,1,17.78125,1
0.0,1.4909228086471558,1.1059647519141436,50,1,17.78125,3
0.0,1.4909228086471558,1.1443692753091455,50,1,17.78125,3
0.0,1.4909228086471558,1.124679165892303,50,1,17.78125,3
0.0,1.4909228086471558,1.1289647463709116,50,1,17.78125,3
0.0,1.4909228086471558,1.1280820025131106,50,1,17.78125,3
0.0,1.4909228086471558,1.1487731095403433,50,1,17.78125,3
0.0,1.4909228086471558,1.1450578849762678,50,1,17.78125,3
0.0,1.4909228086471558,1.1520907701924443,50,1,17.78125,3
0.0,1.4909228086471558,1.1633683107793331,50,1,17.78125,3
0.0,1.4909228086471558,1.1291194995865226,50,1,17.78125,3
0.0,1.4909228086471558,1.1176931411027908,50,1,17.78125,3
0.0,1.4909228086471558,1.1200821083039045,50,1,17.78125,3
0.0,1.4909228086471558,1.133323018439114,50,1,17.78125,3
0.0,1.4909228086471558,1.1513049453496933,50,1,17.78125,3
0.0,1.4909228086471558,1.1397567242383957,50,1,17.78125,3
0.0,1.4909228086471558,1.1366435885429382,50,1,17.78125,3
0.0,1.4909228086471558,1.1362797226756811,50,1,17.78125,3
0.0,1.4909228086471558,1.1518175583332777,50,1,17.78125,3
0.0,1.4909228086471558,1.137353740632534,50,1,17.78125,3
0.0,1.4909228086471558,1.1282662115991116,50,1,17.78125,3
0.0,1.4909228086471558,1.1513770716264844,50,1,17.78125,1
0.0,1.4909228086471558,1.128136981278658,50,1,17.78125,3
0.0,1.4909228086471558,1.1090050339698792,50,1,17.78125,3
0.0,1.4909228086471558,1.1290922118350863,50,1,17.78125,3
0.0,1.4909228086471558,1.1441175984218717,50,1,17.78125,3
0.0,1.4909228086471558,1.151954436674714,50,1,17.78125,3
0.0,1.4909228086471558,1.1488255746662617,50,1,17.78125,3
0.0,1.4909228086471558,1.1328282812610269,50,1,17.78125,3
0.0,1.4909228086471558,1.1551273725926876,50,1,17.78125,3
0.0,1.4909228086471558,1.1141150863841176,50,1,17.78125,3
0.0,1.4909228086471558,1.1485421881079674,50,1,17.78125,3
0.0,1.4909228086471558,1.170984166674316,50,1,17.78125,3
0.0,1.4909228086471558,1.1094552455469966,50,1,17.78125,3
0.0,1.4909228086471558,1.1447337782010436,50,1,17.78125,3
0.0,1.4909228086471558,1.1294607408344746,50,1,17.78125,1
0.0,1.4909228086471558,1.1353063033893704,50,1,17.78125,1
0.0,1.4909228086471558,1.156538805924356,50,1,17.78125,3
0.0,1.4909228086471558,1.1251351470127702,50,1,17.78125,3
0.0,1.4909228086471558,1.1718402421101928,50,1,17.78125,3
0.0,1.4909228086471558,1.1477978508919477,50,1,17.78125,1
0.0,1.4909228086471558,1.1209383476525545,50,1,17.78125,3
0.0,1.4909228086471558,1.1514649614691734,50,1,17.78125,3
0.0,1.4909228086471558,1.1135723805055022,50,1,17.78125,3
0.0,1.4909228086471558,1.1445131059736013,50,1,17.78125,3
0.0,1.4909228086471558,1.1590673830360174,50,1,17.78125,3
0.0,1.4909228086471558,1.1558871995657682,50,1,17.78125,3
0.0,1.4909228086471558,1.1324071250855923,50,1,17.78125,3
0.0,1.4909228086471558,1.132423672825098,50,1,17.78125,3
0.0,1.4909228086471558,1.1294130263850093,50,1,17.78125,3
0.0,1.4909228086471558,1.1366134248673916,50,1,17.78125,3
0.0,1.4909228086471558,1.1367085790261626,50,1,17.78125,3
0.0,1.4909228086471558,1.1679410776123405,50,1,17.78125,3
0.0,1.4909228086471558,1.0979984439909458,50,1,17.78125,1
0.0,1.4909228086471558,1.140680318698287,50,1,17.78125,3
0.0,1.4909228086471558,1.155871693044901,50,1,17.78125,1
0.0,1.4909228086471558,1.128779899328947,50,1,17.78125,3
0.0,1.4909228086471558,1.1331006353721023,50,1,17.78125,3
0.0,1.4909228086471558,1.1292986683547497,50,1,17.78125,3
0.0,1.4909228086471558,1.1101517025381327,50,1,17.78125,3
0.0,1.4909228086471558,1.1479872846975923,50,1,17.78125,3
0.0,1.4909228086471558,1.1206084303557873,50,1,17.78125,1
0.0,1.4909228086471558,1.1357776494696736,50,1,17.78125,3
0.0,1.4909228086471558,1.1359350429847836,50,1,17.78125,3
0.0,1.4909228086471558,1.1597298374399543,50,1,17.78125,1
0.0,1.4909228086471558,1.1483238097280264,50,1,17.78125,3
0.0,1.4909228086471558,1.1473750928416848,50,1,17.78125,3
0.0,1.4909228086471558,1.1417644191533327,50,1,17.78125,3
0.0,1.4909228086471558,1.1247709691524506,50,1,17.78125,3
0.0,1.4909228086471558,1.1561695160344243,50,1,17.78125,1
0.0,1.4909228086471558,1.1633620876818895,50,1,17.78125,1
0.0,1.4909228086471558,1.1368104266002774,50,1,17.78125,3
0.0,1.4909228086471558,1.1175808738917112,50,1,17.78125,3
0.0,1.4909228086471558,1.124582008458674,50,1,17.78125,3
0.0,1.4909228086471558,1.1095821997150779,50,1,17.78125,3
0.0,1.4909228086471558,1.1364472024142742,50,1,17.78125,1
0.0,1.4909228086471558,1.1438183560967445,50,1,17.78125,3
0.0,1.4909228086471558,1.121334525756538,50,1,17.78125,3
0.0,1.4909228086471558,1.128062049858272,50,1,17.78125,3
0.0,1.4909228086471558,1.156033182516694,50,1,17.78125,3
0.0,1.4909228086471558,1.1318523846566677,50,1,17.78125,1
0.0,1.4909228086471558,1.1404529474675655,50,1,17.78125,3
0.0,1.4909228086471558,1.1410397263243794,50,1,17.78125,3
0.0,1.4909228086471558,1.14861970115453,50,1,17.78125,3
0.0,1.4909228086471558,1.1401099963113666,50,1,17.78125,3
0.0,1.4909228086471558,1.144457965157926,50,1,17.78125,1
0.0,1.4909228086471558,1.1472680876031518,50,1,17.78125,1
0.0,1.4909228086471558,1.1373033663257957,50,1,17.78125,3
0.0,1.4909228086471558,1.1290290616452694,50,1,17.78125,3
0.0,1.4909228086471558,1.1218363652005792,50,1,17.78125,3
0.0,1.4909228086471558,1.0985467033460736,50,1,17.78125,3
0.0,1.4909228086471558,1.1012795129790902,50,1,17.78125,3
0.0,1.4909228086471558,1.1169779310002923,50,1,17.78125,3
0.0,1.4909228086471558,1.167506872676313,50,1,17.78125,3
0.0,1.4909228086471558,1.1368028540164232,50,1,17.78125,3
0.0,1.4909228086471558,1.133056616410613,50,1,17.78125,3
0.0,1.4909228086471558,1.178944669663906,50,1,17.78125,3
0.0,1.4909228086471558,1.1316945711150765,50,1,17.78125,3
0.0,1.4909228086471558,1.1135908011347055,50,1,17.78125,3
0.0,1.4909228086471558,1.1298730708658695,50,1,17.78125,3
0.0,1.4909228086471558,1.163326295092702,50,1,17.78125,3
0.0,1.4909228086471558,1.1479719411581755,50,1,17.78125,1
0.0,1.4909228086471558,1.147990707308054,50,1,17.78125,3
0.0,1.4909228086471558,1.1253170799463987,50,1,17.78125,3
0.0,1.4909228086471558,1.1558319889008999,50,1,17.78125,3
0.0,1.4909228086471558,1.1410753140226007,50,1,17.78125,3
0.0,1.4909228086471558,1.1409107688814402,50,1,17.78125,3
0.0,1.4909228086471558,1.129043952561915,50,1,17.78125,3
0.0,1.4909228086471558,1.1479344377294183,50,1,17.78125,3
0.0,1.4909228086471558,1.1236908733844757,50,1,17.78125,3
0.0,1.4909228086471558,1.1365412455052137,50,1,17.78125,3
0.0,1.4909228086471558,1.1477258373051882,50,1,17.78125,3
0.0,1.4909228086471558,1.1523711662739515,50,1,17.78125,3
0.0,1.4909228086471558,1.1143929027020931,50,1,17.78125,3
0.0,1.4909228086471558,1.14767930470407,50,1,17.78125,3
0.0,1.4909228086471558,1.152648146264255,50,1,17.78125,3
0.0,1.4909228086471558,1.1289725927636027,50,1,17.78125,3
0.0,1.4909228086471558,1.151741737499833,50,1,17.78125,3
0.0,1.4909228086471558,1.1054011108353734,50,1,17.78125,1
0.0,1.4909228086471558,1.133272864855826,50,1,17.78125,3
0.0,1.4909228086471558,1.1483573792502284,50,1,17.78125,3
0.0,1.4909228086471558,1.1405138215050101,50,1,17.78125,3
0.0,1.4909228086471558,1.151498455554247,50,1,17.78125,3
0.0,1.4909228086471558,1.1636599972844124,50,1,17.78125,3
0.0,1.4909228086471558,1.1429256554692984,50,1,17.78125,1
