,MTaylor(with new sparse)
0,3.6984612941741943
1,3.7735188007354736
2,3.7482264041900635
3,3.82924485206604
4,3.8792505264282227
5,4.091734409332275
6,8.87423062324524
7,4.074663162231445
8,3.901463508605957
9,3.812293529510498
10,3.7122974395751953
11,4.18545126914978
12,3.9348697662353516
13,3.8185949325561523
14,4.071128845214844
15,3.899359941482544
16,3.826231002807617
17,3.7415030002593994
18,43.429954290390015
19,9.087844610214233
20,41.08619451522827
21,4.2748191356658936
22,4.136009216308594
23,4.089120388031006
24,4.046086072921753
25,3.9695053100585938
26,3.985095500946045
27,8.962875604629517
28,4.0680153369903564
29,4.192037343978882
