,MTaylor(with new sparse)
0,1.9321727752685547
1,2.008502244949341
2,1.971982479095459
3,1.9279561042785645
4,2.0412304401397705
5,2.138683319091797
6,2.081550121307373
7,1.8926260471343994
8,1.9898264408111572
9,1.9958992004394531
10,1.9342763423919678
11,2.039092540740967
12,2.0293586254119873
13,2.266874313354492
14,2.0503463745117188
15,2.0472660064697266
16,2.0645854473114014
17,1.8868024349212646
18,1.9196288585662842
19,1.9331252574920654
20,2.15328311920166
21,2.0695338249206543
22,1.9612228870391846
23,1.9633495807647705
24,2.00966477394104
25,1.9178402423858643
26,1.9267961978912354
27,1.9299228191375732
28,1.918135404586792
29,2.058197021484375
