,MTaylor(with new sparse)
0,60.71208739280701
,MTaylor(with new sparse)
0,32.04875612258911
,MTaylor(with new sparse)
0,32.855382442474365
,MTaylor(with new sparse)
0,39.11959910392761
,MTaylor(with new sparse)
0,41.423019886016846
,MTaylor(with new sparse)
0,48.56839942932129
,MTaylor(with new sparse)
0,49.376457929611206
,MTaylor(with new sparse)
0,45.70166897773743
,MTaylor(with new sparse)
0,43.64974665641785
,MTaylor(with new sparse)
0,44.21360802650452
,MTaylor(with new sparse)
0,44.187644720077515
,MTaylor(with new sparse)
0,35.08217930793762
,MTaylor(with new sparse)
0,38.04047679901123
,MTaylor(with new sparse)
0,33.485665798187256
,MTaylor(with new sparse)
0,30.861395120620728
,MTaylor(with new sparse)
0,33.61032223701477
,MTaylor(with new sparse)
0,36.794304609298706
,MTaylor(with new sparse)
0,43.008678674697876
,MTaylor(with new sparse)
0,40.84935212135315
,MTaylor(with new sparse)
0,41.797417402267456
