,MTaylor(with new sparse)
0,0.0175733634411398
1,0.003073299377888694
2,0.0026838555258690278
3,-0.016393690285594786
4,0.003073299377888694
5,0.0026838555258690278
6,-0.016393690285594786
7,0.003073299377888694
8,0.0026838555258690278
9,-0.016393690285594786
10,0.003073299377888694
11,0.0026838555258690278
12,-0.016393690285594786
13,0.003073299377888694
14,0.0026838555258690278
15,-0.016393690285594786
16,0.003073299377888694
17,0.0026838555258690278
18,-0.016393690285594786
19,0.003073299377888694
20,0.0026838555258690278
21,-0.016393690285594786
22,0.003073299377888694
23,0.0026838555258690278
24,-0.016393690285594786
25,0.003073299377888694
26,0.0026838555258690278
27,-0.016393690285594786
28,0.003073299377888694
29,0.0026838555258690278
0,0.006128986766014921
1,-0.016393690285594786
2,0.003073299377888694
3,0.0026838555258690278
4,-0.016393690285594786
5,0.003073299377888694
6,0.0026838555258690278
7,-0.016393690285594786
8,0.003073299377888694
9,0.0026838555258690278
10,-0.016393690285594786
11,0.003073299377888694
12,0.0026838555258690278
13,-0.016393690285594786
14,0.003073299377888694
15,0.0026838555258690278
16,-0.016393690285594786
17,0.003073299377888694
18,0.0026838555258690278
19,-0.016393690285594786
20,0.003073299377888694
21,0.0026838555258690278
22,-0.016393690285594786
23,0.003073299377888694
24,0.0026838555258690278
25,-0.016393690285594786
26,0.003073299377888694
27,0.0026838555258690278
28,-0.016393690285594786
29,0.003073299377888694
