,MTaylor(with new sparse)
0,-1.1082057026883394
,MTaylor(with new sparse)
0,0.01855664826102499
,MTaylor(with new sparse)
0,0.03272089515951415
,MTaylor(with new sparse)
0,-0.03261117042005224
,MTaylor(with new sparse)
0,-0.024268157235523224
