,MTaylor(with new sparse)
0,7.3435022830963135
1,7.342005014419556
2,7.31727933883667
3,7.306927680969238
4,7.23046875
5,7.259598970413208
6,7.441634893417358
7,7.80185604095459
8,7.935544013977051
9,8.057545185089111
10,7.210066556930542
11,7.968031167984009
12,7.7887818813323975
13,7.836091756820679
14,8.325431108474731
15,8.130411863327026
16,8.056438207626343
17,7.881289720535278
18,8.00484037399292
19,8.04831337928772
20,7.552827596664429
21,7.4797892570495605
22,7.3122735023498535
23,7.384288549423218
24,7.663874387741089
25,6.582645893096924
26,7.88564920425415
27,7.625097751617432
28,7.243980884552002
29,7.2316155433654785
