,MTaylor(with new sparse)
0,2.0496532038248546e-16*x_0 + 0.011953431525118963*x_1 - 0.09250970630355596*x_10 - 0.09234153538665622*x_11 - 0.09490323083884508*x_12 + 0.004906052573253015*x_13 + 0.004934164535608682*x_14 + 0.00494322332176961*x_15 + 0.34076916323634343*x_16 + 0.34108928464393434*x_17 + 0.34108928464393445*x_18 - 0.999999999999998*x_19 + 0.013129259144471167*x_2 - 0.9990614732798603*x_20 + 0.009895276444706957*x_3 - 0.014106753000463823*x_4 + 0.14501121597570854*x_5 + 0.12813789699868613*x_6 + 0.14501121597570843*x_7 + 0.14501121597570896*x_8 - 0.09651145950261512*x_9 - 1.476396597609694e-16
,MTaylor(with new sparse)
0,2.0496532044734457e-16*x_0 - 0.2246438861054474*x_1 - 0.17479888285214368*x_10 - 0.1744811206455938*x_11 - 0.17932149384687388*x_12 + 0.1899719882113909*x_13 + 0.19106053858898647*x_14 + 0.19141131257522215*x_15 + 0.20206430758475885*x_16 + 0.2022541284886034*x_17 + 0.20225412848860347*x_18 - 0.999999999999998*x_19 - 0.2467415143259638*x_2 - 0.9990614732798614*x_20 - 0.18596445296528546*x_3 - 0.07385645056330287*x_4 - 0.07982124874647993*x_5 - 0.07053335068851745*x_6 - 0.07982124874648058*x_7 - 0.07982124874648076*x_8 - 0.18236027307372973*x_9 - 7.303815413106064e-16
,MTaylor(with new sparse)
0,3.0744798063638254e-16*x_0 - 0.01873197257896675*x_1 - 0.2933395706963394*x_10 - 0.29280631654887596*x_11 - 0.30092921169388936*x_12 + 0.2542200540951174*x_13 + 0.2556767495715563*x_14 + 0.2561461544695917*x_15 + 0.25700864002602447*x_16 + 0.2572500760961983*x_17 + 0.25725007609619843*x_18 - 0.9999999999999994*x_19 - 0.020574587452947813*x_2 - 0.9990614732798615*x_20 - 0.015506680791540613*x_3 + 0.18126294161247808*x_4 - 0.15864614735633378*x_5 - 0.14018628526354607*x_6 - 0.1586461473563343*x_7 - 0.1586461473563345*x_8 - 0.30602875340320795*x_9 + 6.484495908043212e-17
,MTaylor(with new sparse)
0,-1.1273092633388592e-15*x_0 + 0.25301106757770075*x_1 + 0.0342714110994716*x_10 + 0.03420911001931116*x_11 + 0.035158123063040114*x_12 + 0.2571194316352401*x_13 + 0.2585927407111163*x_14 + 0.2590674991679942*x_15 - 0.034407867487261094*x_16 - 0.034440190526316514*x_17 - 0.03444019052631608*x_18 - 0.9999999999999996*x_19 + 0.2778991008286177*x_2 - 0.9990614732798611*x_20 + 0.20944734171026747*x_3 + 0.058427851957138205*x_4 - 0.09662027168014309*x_5 - 0.08537766087423912*x_6 - 0.09662027168014073*x_7 - 0.09662027168014067*x_8 + 0.03575391206594903*x_9 - 1.211578363223996e-16
,MTaylor(with new sparse)
0,1.434757247319149e-15*x_0 - 0.12911045784500752*x_1 + 0.019351099249401173*x_10 + 0.019315921404461145*x_11 + 0.019851774612981824*x_12 + 0.18033778823588786*x_13 + 0.18137113409559733*x_14 + 0.18170411900270933*x_15 - 0.001491681293050506*x_16 - 0.001493082590957432*x_17 - 0.001493082590957373*x_18 - 0.9999999999999982*x_19 - 0.14181071399843057*x_2 - 0.9990614732798605*x_20 - 0.10688007620191435*x_3 - 0.07468220478356774*x_4 + 0.1467549234707947*x_5 + 0.12967870892759573*x_6 + 0.14675492347079344*x_7 + 0.14675492347079355*x_8 + 0.020188182474728075*x_9 - 3.8365682299598267e-16
,MTaylor(with new sparse)
