,Taylor(with new sparse)
0,-2618150686782.777
1,-1612078381952.2595
2,-1490645038670.345
3,-2115504523521.7703
4,-40549475561124.69
5,-1735277705517.5613
6,-14592857861421.373
7,-1128263670584.452
8,-903272708034.294
9,-1324662535114.7808
