,Taylor(with new sparse)
0,0.06838673724068536
1,0.06981702903906505
2,0.06516407781177097
3,0.06558605247073704
4,0.06783666339185503
5,0.06655107021331787
6,0.06631579717000326
7,0.06834549685319265
8,0.0655222303337521
9,0.06534129904376136
