,Taylor(with new sparse)
0,0.03601620740360684
1,0.037081699503792656
2,0.03445800013012356
3,0.03658938394652472
4,0.035091910362243656
5,0.03537162840366363
6,0.034481300711631774
7,0.034860844877031116
8,0.03335141003131867
9,0.03387438310517205
