,Taylor(with new sparse)
0,0.04618836210833655
1,0.04646145668294695
2,0.042467060486475625
3,0.043308767278989156
4,0.045220927198727924
5,0.04144852836926778
6,0.04454913742012448
7,0.04514418707953559
8,0.04291892906030019
9,0.044730905360645716
