,Taylor(with new sparse)
0,0.059682488905058964
1,17.252626896500587
2,0.049674242337544756
3,0.051932754384146795
4,0.05157234244876438
5,0.051042441527048746
6,0.04830117371347215
7,0.04905258635679881
8,0.04925445000330607
9,0.048137994872199164
