,Taylor(with new sparse)
0,0.02963352163632711
1,0.02949524501959483
2,0.029750111765331693
3,0.028729593422677783
4,0.026483768423398335
5,0.026670049561394585
6,0.026543536980946858
7,0.023683417638142905
8,0.024524124728308783
9,0.026279591785536873
